timestamp,odom_roll,odom_pitch,odom_yaw,odom_vx,odom_vy,odom_vz,imu_roll,imu_pitch,imu_yaw,filtered_roll,filtered_pitch,filtered_yaw,filtered_vx,filtered_vy,filtered_vz
1752109580.4578245,0.0,0.0,1.753229128348047,0.3097769794402295,-0.017899178597067803,0.0,-0.5063590264463568,-1.5180623536076574,0.7236730049341333,3.0770798950885547,0.4958051483071447,1.7392916138870371,0.16631445774736459,0.03143483332492247,-0.10787429379730591
1752109580.5279784,0.0,0.0,1.7589057161623434,0.3098358855260601,-0.03786823687283939,0.0,-0.8977886066233659,-1.5324245355616548,1.1246104978273244,3.079818431337058,0.5176244599304299,1.7487563567824949,0.16362641401172867,0.030104204892304438,-0.10342976756276667
1752109580.6289804,0.0,0.0,1.7644197784236977,0.3681052902278106,-0.04726873441059026,0.0,-0.7400697605239194,-1.536042590436272,0.9726158887587317,3.082147785761048,0.6169406596045218,1.751947653404199,0.1665774292589942,0.0326746036305195,-0.10963864801135416
1752109580.7579176,0.0,0.0,1.7698219935106654,0.4592346532449273,-0.03697417769576577,0.0,-1.0913778273123758,-1.5343385474145377,1.3289227862899684,3.08095807224424,0.6329702592278237,1.7558526527812583,0.16504864156358087,0.034575086622146596,-0.10886303388112754
1752109580.8609958,0.0,0.0,1.7751069350398971,0.2597129444583997,-0.05225467349848007,0.0,-1.0913246333856534,-1.5343390245676485,1.32887020911862,3.0803706914378868,0.7059643577714251,1.7627306224104098,0.15508458882794568,0.03353831445559607,-0.10664871284812186
1752109580.9578125,0.0,0.0,1.7806379191625505,0.4747097051485897,-0.05120503012409873,0.0,-0.4125894248550203,-1.5267613467266865,0.6585696467269873,3.087214201679796,0.5507328723017269,1.7690568015712993,0.1537178957157156,0.034501244961554024,-0.0941992833024886
1752109581.0244834,0.0,0.0,1.7857846527061336,0.32791486063954856,-0.04206188155807455,0.0,-0.5379986928941719,-1.530360578355696,0.7866484494362768,3.08707576587632,0.5484019190491605,1.7764648263850655,0.15885329667835787,0.035190124550711806,-0.09648032818559431
1752109581.1578283,0.0,0.0,1.7910151122661557,0.2626280858634461,-0.026850592126876054,0.0,-0.8442867920280568,-1.5185090546473707,1.0979663157842436,3.0825962689719164,0.6467682589634316,1.7763441540999878,0.1619808304652732,0.037984872583123254,-0.10334290623962744
1752109581.2269897,0.0,0.0,1.7959823137236028,0.2834716200590846,-0.05056028191232861,0.0,-0.7353117039506252,-1.5263576101694407,0.9984831231696184,3.084920262108941,0.577591256547742,1.7868857644310017,0.15652173652042084,0.036085139817789706,-0.09588223317526563
1752109581.4244967,0.0,0.0,1.8009609677944558,0.21173636879661975,-0.03714163782806233,0.0,0.24421118225468344,-1.536550828612278,0.04032440292845267,3.0820788637653127,0.6230505494844055,1.7948050342231243,0.15416937960431326,0.03934231261013708,-0.09604159907606656
1752109581.6244802,0.0,0.0,1.809313388225987,0.4442737820929813,-0.057723281308512266,0.0,-0.20365144048085024,-1.5300112128875019,0.49339061579829113,3.0975661110701447,0.20306016664891313,1.7985752447228192,0.17904166427178725,0.04193942061284977,-0.08800945273056839
1752109581.726994,0.0,0.0,1.8133032860670428,0.3105258572000308,-0.018872773320594845,0.0,-0.1177371668187538,-1.5422334569563931,0.41205943673801754,3.1027820421000865,0.17154123052730563,1.8099520029847858,0.17883546049840315,0.03767386652415552,-0.07174113866004599
1752109581.824527,0.0,0.0,1.8164626380332738,0.3578171931445747,-0.028985338374671377,0.0,0.13697562394224425,-1.5545300169548801,0.15975078775647297,3.1077949980063675,0.10178806353820359,1.813507050395316,0.18814796863479086,0.03663121540292486,-0.06212599034710626
1752109581.9244916,0.0,0.0,1.8195851429184293,0.4028043265490339,-0.04908338431767143,0.0,-0.03159678184216622,-1.5398077851729681,0.33156401084318626,3.109286716496902,0.08979973088874971,1.8169151751339154,0.19018529544628807,0.03635139803640884,-0.05315763092330151
1752109581.9940612,0.0,0.0,1.8223346844794381,0.5142496173146149,-0.019066096220589142,0.0,-0.3511080106435042,-1.5187000764717085,0.6542814314237988,3.11000613563613,0.08908959344912627,1.8204758456959065,0.20644868776151298,0.034305961817080226,-0.04741790623426928
1752109582.0578277,0.0,0.0,1.8250173408047075,0.38343710279375526,-0.018103914519758065,0.0,-0.397743088832345,-1.526847028483374,0.7015170701178195,3.1003120545776195,0.20425403947368717,1.8948680661827066,0.2048949169169628,0.0350967274351854,-0.05004266668897583
1752109582.1609755,0.0,0.0,1.827563110883884,0.465219481165096,-0.030333128289813053,0.0,-0.6335479591238248,-1.5362999671137798,0.9392747820961145,3.0994038332588527,0.2506255881230586,1.8220149468073825,0.20858486544757462,0.03343898241474226,-0.04795371071014326
1752109582.2245142,0.0,0.0,1.830259853091022,0.4847238637675621,-0.01945118758716524,0.0,-0.4721986408816282,-1.521862571778777,0.7808147389669694,3.1004899505745396,0.29901855718157666,1.8257030484498609,0.21540645752268492,0.03251333438631854,-0.051239772065973854
1752109582.3244827,0.0,0.0,1.832147812818042,0.4449846207572108,-0.031791464887877124,0.0,-0.47232631627445737,-1.5218850260408014,0.780946485833793,3.097643846386262,0.3503624859887325,1.8277199653811296,0.22580603814273162,0.032322680768463175,-0.056231604459760505
1752109582.457836,0.0,0.0,1.8343152554005813,0.3636992500936261,-0.009888017153982222,0.0,-0.6274157812775647,-1.5313288617057075,0.9374940188736055,3.098298212103561,0.43497143169723007,1.8291451606316862,0.24105916491354307,0.03336968935541738,-0.06739281711241514
1752109582.5244749,0.0,0.0,1.8362102833925522,0.5398156420132924,-0.0164956385618178,0.0,-0.08465518323603287,-1.5505873619209207,0.39755108341398443,3.097917493500538,0.43432185208553253,1.8328192767882288,0.23791268120401718,0.03037121103296089,-0.07066762858558953
1752109582.6244717,0.0,0.0,1.8379241116099052,0.36923921738222265,-0.008495141001202456,0.0,-0.30925342391441096,-1.5455214009784177,0.6228938561470125,3.10848083325258,0.299382769549295,1.8343545082716266,0.2580888228548094,0.029873191065866257,-0.07217097175819702
1752109582.7244904,0.0,0.0,1.8395285800431165,0.46199660589300984,-0.0011099152291570646,0.0,-0.3014377301054988,-1.5294730904612064,0.6162065338278641,3.105759897219711,0.2991055867499175,1.8361389938951334,0.26056150319879406,0.027976614135334043,-0.07123697526142393
1752109582.827027,0.0,0.0,1.8410817162874944,0.40539247483314983,-0.006095072458029621,0.0,-0.7645139716863271,-1.526120023737142,1.0805341936341522,3.1031762695394756,0.41928442004337185,1.837973318609805,0.27002452104092617,0.02595641505152951,-0.0814979405243072
1752109582.9604914,0.0,0.0,1.842790352398881,0.5148321526690176,-0.004970272347843694,0.0,-0.3692486875093929,-1.5271305076962818,0.6865580532857721,3.1005499569825616,0.39397361016589555,1.8389094760134663,0.2753677796934949,0.024373665862418528,-0.08394822570236687
1752109583.0245395,0.0,0.0,1.8445696084820102,0.4098325077802826,-0.025763563232749708,0.0,0.05218099640605012,-1.503685465146716,0.2706640529155602,3.1004746685943463,0.39328303737888515,1.8417510051301473,0.2680873096847373,0.021732189509806762,-0.08366266894329204
1752109583.2244754,0.0,0.0,1.8459530598328546,0.4421118479029008,-0.03321056798117794,0.0,-0.2201877736377335,-1.5103055967959322,0.5442214518947059,3.0880789551813432,0.19891443286183552,1.8423092056419248,0.304678003877957,0.024537738077243725,-0.08386648795006775
1752109583.3244872,0.0,0.0,1.847593907235961,0.38637575383266887,0.0013196696723052459,0.0,-0.46805398018496486,-1.5164742866709289,0.7927809171093066,3.087791761073472,0.3130952341466369,1.8457653385970536,0.2913132905888021,0.021591689886551135,-0.08088167372851607
1752109583.424482,0.0,0.0,1.849126468624869,0.3768863098416761,-0.015219106897126704,0.0,-0.780828095657292,-1.5094318279206427,1.1065892669707047,3.086932347498948,0.37783935196105173,1.8470784579196196,0.290828492379041,0.021279314190271008,-0.08457684373231927
1752109583.457824,0.0,0.0,1.8508920364111627,0.23514939495526055,-0.0058349987761077285,0.0,-0.764419517432984,-1.5224721681473512,1.0922000289247578,3.087000081984309,0.37784612173728543,1.8463955672756112,0.2916804354569422,0.021312369705126125,-0.0842352434905101
1752109583.5259798,0.0,0.0,1.8524199742336966,0.4956851390694321,-0.02841829304342136,0.0,-1.0835330942973793,-1.5382111757711339,1.4135254635479395,3.089750134736999,0.5632737702399758,1.8498245630691104,0.26805440801783625,0.019760853185760565,-0.09194432584758788
1752109583.6578104,0.0,0.0,1.8539280943982899,0.46929584627223614,-0.012359802324586694,0.0,-1.3202970489057204,-1.5418273530315245,1.6510248822456501,3.0913731006894922,0.6694776279666126,1.8474021945843564,0.2803834495470471,0.02188893734166062,-0.11499881145669578
1752109583.7244844,0.0,0.0,1.8554314704828077,0.5344188663312794,-0.004391843071805375,0.0,-0.9902134402235966,-1.5331329900936634,1.3217199836782827,3.0947933077947454,0.8177399665765038,1.851035498382311,0.2638269741652397,0.020850800105169615,-0.12825577057746881
1752109583.824481,0.0,0.0,1.8568704011061883,0.2938890942379086,-0.021464792269657956,0.0,-0.9899795543037903,-1.5331512597042531,1.321487533073436,3.0960285912972694,0.8582069339785162,1.8534060116100846,0.2666261754121698,0.020732356849040224,-0.1485960231706393
1752109583.9578135,0.0,0.0,1.8574809012568738,0.4366886568517987,-0.004744245724248933,0.0,-0.10009294804021808,-1.5426818508955238,0.4344036762493584,3.0999547718455602,0.70893748477002,1.865787335226009,0.25968897570603533,0.02086686900699336,-0.14440670442322914
1752109584.0583236,0.0,0.0,1.8571869559037162,0.5225590240644458,0.005384741548989658,0.0,0.27906854211055926,-1.547588173517067,0.05711765739432937,3.110149482565646,0.2453777115742426,1.8576493781865715,0.26796240260530935,0.017653101032380276,-0.11431216262413392
1752109584.1609702,0.0,0.0,1.855494910133175,0.5008106444264592,-0.009102572941077606,0.0,-0.793356514974568,-1.5431037506931131,1.130586338422712,3.112418054371159,0.385670997131491,1.8591633207559637,0.27297256789790564,0.015740440305045223,-0.1208358858381717
1752109584.258984,0.0,0.0,1.852923130654848,0.4797963901999044,0.011349235960178044,0.0,-0.6331471741179207,-1.5405018520669742,0.9692488155633887,3.114109506044427,0.4469224351822758,1.8578851043893019,0.2785807576758693,0.015131006998051021,-0.12692731116435915
1752109584.3245203,0.0,0.0,1.8487725435882016,0.5784214031077981,0.033245179309869345,0.0,-1.1836237014309896,-1.5442118515689516,1.516264061139353,3.116867636436961,0.5397764154249169,1.8562137836906203,0.281235380855902,0.013053864793779712,-0.13743217316273634
1752109584.3911517,0.0,0.0,1.842816025033806,0.5060272043940645,0.017640469062575312,0.0,-0.46632926803309527,-1.553330218518391,0.7901356668539624,3.1192832903847734,0.5386072930883845,1.8521130056738944,0.29874252383187366,0.009975894224545319,-0.1522845732213387
1752109584.5244713,0.0,0.0,1.8354870424836276,0.3214299867527186,0.02572480502300196,0.0,-1.0326448351682005,-1.5629741268545694,1.351251901801272,3.1321304840853585,0.7320516928347688,1.848933130558279,0.2878399450504313,0.007472938035932775,-0.17079475016031928
1752109584.6586723,0.0,0.0,1.8265163145314247,0.8294442815977575,0.015261717381624558,0.0,-0.9113034844595419,-1.5292964293563511,1.2170124222224135,3.141500101924139,0.7291552447775744,1.847766105483874,0.2906578699055475,0.004137700041360422,-0.18168574082557284
1752109584.7245681,0.0,0.0,1.8162012371967393,0.5738479227109767,0.06343044898388213,0.0,-0.9320222468690095,-1.5225468252813639,1.2344362947937966,3.1364116655444967,0.7823525305367716,1.8345880935021917,0.2814269119612972,0.0030961198357110234,-0.19244394261959302
1752109584.825157,0.0,0.0,1.8051019814847102,0.3014794662106025,0.03658636027859116,0.0,-1.1880255268497317,-1.5235368284575777,1.480819967814895,3.137875488344749,0.9342877262238396,1.835527833390866,0.28161668370270343,-0.0005439535546115458,-0.22342437226070547
1752109584.9262004,0.0,0.0,1.792856513722137,0.5463066575229922,0.023942037016540966,0.0,-0.6393313263231226,-1.5215935353836123,0.9089073853748975,-3.1392725995344666,0.8952020142549787,1.8248012841660668,0.270851408472419,-0.003978594339364765,-0.2208572680572589
1752109585.0245469,0.0,0.0,1.7796732458602078,0.5117547088831337,0.054805874591295344,0.0,-0.8937654452299163,-1.5275223624896805,1.1513812259362104,-3.137979188544838,0.8317679641196609,1.812850591865396,0.27115424943633715,-0.005258239586503421,-0.2286741224348105
1752109585.1244833,0.0,0.0,1.7660402407493512,0.6644639864108913,0.07965592423891658,0.0,-1.323935391658472,-1.5163472005639294,1.5587767863490496,-3.1366187544610833,0.8525791722574056,1.8014022968002001,0.2647798967507188,-0.008116321647734992,-0.23424907711870613
1752109585.257808,0.0,0.0,1.7524013837412735,0.5407050860094097,0.05615854588059815,0.0,-1.1914108954438465,-1.525574336597667,1.4169728880642407,-3.1214167947231015,0.9717235964887284,1.7993288019577927,0.25442427454118927,-0.011462343854047088,-0.24980501142915318
